datetime,created_at,updated_at,timestamp,zone_name,carbon_intensity_avg,carbon_intensity_direct_avg,carbon_intensity_production_avg,carbon_intensity_discharge_avg,carbon_intensity_import_avg,total_production_avg,total_storage_avg,total_discharge_avg,total_import_avg,total_export_avg,total_consumption_avg,production_sources,power_origin_percent_fossil_avg,power_origin_percent_renewable_avg,power_production_percent_fossil_avg,power_production_percent_renewable_avg,power_production_nuclear_avg,power_production_geothermal_avg,power_production_biomass_avg,power_production_coal_avg,power_production_wind_avg,power_production_solar_avg,power_production_hydro_avg,power_production_gas_avg,power_production_oil_avg,power_production_unknown_avg,power_consumption_nuclear_avg,power_consumption_geothermal_avg,power_consumption_biomass_avg,power_consumption_coal_avg,power_consumption_wind_avg,power_consumption_solar_avg,power_consumption_hydro_avg,power_consumption_gas_avg,power_consumption_oil_avg,power_consumption_unknown_avg,power_consumption_battery_discharge_avg,power_consumption_hydro_discharge_avg,power_net_discharge_battery_avg,power_net_discharge_hydro_avg,power_net_import_BE_avg,carbon_intensity_exchange_BE_avg,power_net_import_FR_avg,carbon_intensity_exchange_FR_avg,power_net_import_GB-NIR_avg,carbon_intensity_exchange_GB-NIR_avg,power_net_import_GB-ORK_avg,carbon_intensity_exchange_GB-ORK_avg,power_net_import_IE_avg,carbon_intensity_exchange_IE_avg,power_net_import_NL_avg,carbon_intensity_exchange_NL_avg,power_net_import_NO-NO2_avg,carbon_intensity_exchange_NO-NO2_avg,latest_forecasted_wind_x_avg,latest_forecasted_wind_y_avg,latest_forecasted_solar_avg,latest_forecasted_temperature_avg,latest_forecasted_dewpoint_avg,latest_forecasted_precipitation_avg,latest_forecasted_price_avg,latest_forecasted_production_avg,latest_forecasted_consumption_avg,latest_forecasted_power_net_import_BE_avg,latest_forecasted_power_net_import_FR_avg,latest_forecasted_power_net_import_GB-NIR_avg,latest_forecasted_power_net_import_GB-ORK_avg,latest_forecasted_power_net_import_IE_avg,latest_forecasted_power_net_import_NL_avg,latest_forecasted_power_net_import_NO-NO2_avg,latest_forecasted_production_solar_avg,latest_forecasted_production_wind_avg
2022-02-21T11:00:00+00:00,2022-02-18T11:42:46.712971+00:00,2022-05-24T21:19:48.997462+00:00,1645441200,GB,176.62,122.73,187.69,252.57,80.03,33906.5,0,129,3988.14,0,38023.64,bmreports.com,26.86,57.35,28.75,57.18,4788,,2195.5,1897.5,13483.5,2995,657.5,7504,0,385.5,6006.91,0.06,2275.06,1981.19,14619.54,3243.08,1475.66,7832.09,10.64,401.38,0,178.04,,129,833.75,105.94,1562,56.75,,,13.39,13,15,239.23,516,155.37,1048,55.58,7.63,-9.33,90.97,280.22,275.69,0.32,193.16,,,823,2014,,,,772,,,
2022-02-21T12:00:00+00:00,2022-02-18T12:43:12.941846+00:00,2022-05-24T21:20:26.963170+00:00,1645444800,GB,164.86,113.33,174.91,252.57,73.75,34573,0,27,3840.58,20,38420.58,bmreports.com,24.57,60.02,26.22,59.99,4773,,2177.5,1992,14092,3790,668.5,6867,0,213,5921.11,0.04,2250.96,2061.57,15198.04,4038.05,1515.43,7153.8,8.89,228.89,0,43.8,,27,768,104.11,1495,55.17,,,13.58,13,-20,161.1,516,136.16,1048,48.07,7.25,-9.16,128,280.41,275.61,0.35,172.87,,,759,2014,,,,1070,,,
2022-02-21T13:00:00+00:00,2022-02-18T13:41:57.524119+00:00,2022-05-24T21:19:39.711021+00:00,1645448400,GB,161.38,110.65,171.76,,71.22,34043.5,0,0,3919.7,111,37852.2,bmreports.com,23.81,60.47,25.48,60.49,4774.5,,2143,2016,13873,3870,708,6480.5,0,178.5,5952.25,0.04,2216.88,2076.66,14979.5,4105.95,1562.57,6746.36,8.45,191.79,0,11.76,,0,848,101.32,1496,54.12,,,11.7,13,-111,161.61,516,127.31,1048,44.31,6.85,-8.74,342.06,280.48,275.48,0.02,168.43,,,838,2014,,,,1070,,,
2022-02-21T14:00:00+00:00,2022-02-18T14:42:22.736899+00:00,2022-05-24T21:16:04.920097+00:00,1645452000,GB,163.8,112.37,174.86,252.57,70.11,32969,0,59.5,3946.46,27,36947.96,bmreports.com,24.39,59.38,26.2,59.33,4778,,2163,1921.5,13493,3125,755.5,6599.5,0,133.5,5997.52,0.03,2235.16,1981.7,14620.12,3351.88,1649.42,6886.59,8.43,145.46,0,71.64,,59.5,875.5,102.61,1497,52.6,,,9.96,13,-27,161.58,516,131.39,1048,38.34,6.51,-8.27,337.78,280.5,275.3,0.04,158.47,,,864,2013,,,,1070,,,
2022-02-21T15:00:00+00:00,2022-02-18T15:42:58.990389+00:00,2022-05-24T21:19:44.429092+00:00,1645455600,GB,177.64,121.7,190.58,,74.7,32585.5,0,0,4092.87,187,36491.37,bmreports.com,28.46,54.92,30.76,54.53,4792.5,,2166.5,1392.5,12551.5,2130,922.5,8498,0,132,6065.93,0.04,2234.61,1452.25,13643.61,2307.46,1834.23,8790.28,8.73,140.82,0,13.4,,0,1026.5,114.43,1495,52.88,,,7.37,13,-187,179.2,516,139.76,1048,35.28,6.08,-7.21,317.68,280.54,275.4,0.07,158.47,,,1012,2014,,,,1070,,,
2022-02-21T16:00:00+00:00,2022-02-18T16:42:20.391951+00:00,2022-05-24T21:19:44.429092+00:00,1645459200,GB,217.73,154.7,233.57,252.57,86.46,33718.5,0,74,4089.25,346.22,37535.53,bmreports.com,36.55,47.31,39.49,46.34,4790,,2185.5,1662,11507.5,874.5,1016,11504,0,179,6055.8,0.04,2243.88,1721.24,12449.68,947.37,1979.2,11810.22,9.24,180.21,0,138.64,,74,1045.25,138.13,1480,56.65,,,-2.22,185.13,-344,216.41,516,180.78,1048,30.65,5.56,-6.71,282.65,280.2,274.98,0.08,168.07,,,1032,1930,,,,771,,,
2022-02-21T17:00:00+00:00,2022-02-18T17:41:16.695086+00:00,2022-05-24T21:19:44.429092+00:00,1645462800,GB,260.08,190.08,278.31,252.57,98.64,34220.5,0,1796.5,3785.25,256.01,39546.24,bmreports.com,42.5,42.56,45.43,41.3,4781.5,,2167.5,2186.5,9804.5,32.5,1072,13729.5,0,446.5,5910,0.03,2217.06,2255.46,10628.48,36.86,2069.07,14092.25,12.44,445.98,0,1878.59,,1796.5,726.25,171.34,1495,62.61,,,-13.01,261.05,-243,256.66,516,238.72,1048,30.7,4.75,-5.34,238.74,279.91,274.98,0.11,205.17,,,719,2014,,,,1070,,,
2022-02-21T18:00:00+00:00,2022-02-18T18:41:32.069419+00:00,2022-05-24T21:19:48.997462+00:00,1645466400,GB,291.71,215.29,313.42,252.57,91.89,35442,0,2262.5,3406.75,59.59,41051.66,bmreports.com,48.19,37.76,51.35,35.98,4777,,2207.5,2370,8014.5,0.5,1084,16221.5,0,767,5765.81,0.03,2254.54,2445.46,8827.97,1.41,2087.8,16558.63,10.85,768.18,0,2330.99,,2262.5,344.75,170.47,1498,65.05,,,-16.59,291.83,-43,292.98,516,235.79,1048,33.54,4.05,-4.04,199.77,279.53,274.83,0.13,252.11,,,337,2014,,,,1070,,,
2022-02-21T19:00:00+00:00,2022-02-18T19:42:59.583535+00:00,2022-05-24T21:16:04.920097+00:00,1645470000,GB,298.5,220.25,322.91,252.57,91.93,33960.5,0,1897,3591.75,21.15,39428.1,bmreports.com,49.86,35.31,53.52,33.2,4762.5,,2193,2307,6722,0.5,1093,16214.5,0,668,5848.61,0.04,2257.18,2391.11,7676.18,0.53,2024.14,16585.86,10.86,670.44,0,1963.13,,1897,519.75,143.86,1496,60.03,,,-21.15,298.49,12,323.83,516,229.3,1048,41.42,3.47,-2.76,0,279.36,274.81,0.01,309.49,,,513,2014,,,,1070,,,
2022-02-21T20:00:00+00:00,2022-02-18T20:41:17.252103+00:00,2022-05-24T21:19:39.711021+00:00,1645473600,GB,286.48,210.45,311.29,252.57,108.98,31850,0,1578.5,4151.5,21.96,37558.04,bmreports.com,47.53,36.45,51.42,34.41,4736.5,,2216,2285,6615.5,0.5,1093,14557,0,346.5,6016.25,0.08,2305.54,2418.29,7840.95,0.53,1917.79,15055.25,28.09,349.9,0,1625.36,,1578.5,865.5,145.97,1496,60.06,,,-21.96,286.47,226,300.59,516,213.58,1048,55.45,2.94,-1.43,0,279.29,274.9,0.02,292.8,,,857,2014,,,,1070,,,
2022-02-21T21:00:00+00:00,2022-02-18T21:41:21.710337+00:00,2022-05-24T21:19:48.997462+00:00,1645477200,GB,285.76,209.12,310.81,252.57,117.74,30008,0,436,4388.25,16.87,34815.38,bmreports.com,48.58,34.14,53.1,31.43,4709,,2252.5,2092.5,5793.5,0,1090.5,13821,0,249,6018.01,0.1,2351.23,2276.89,7163.27,0.41,1882.92,14347.19,36.26,252.89,0,486.21,,436,851.25,150.17,1496,60.95,,,-16.87,285.77,477,261.39,516,204.42,1048,64.39,2.33,0.41,0,279.38,275.42,0.05,247.97,,,841,2014,,,,1070,,,
2022-02-21T22:00:00+00:00,2022-02-18T22:41:42.728298+00:00,2022-05-24T21:19:39.711021+00:00,1645480800,GB,259.93,186.42,281.6,,119.56,27375,0,0,4224.25,7,31592.25,bmreports.com,44.22,36.99,48.39,34.49,4687.5,,2277.5,1520.5,6189,0,974.5,11513.5,0,212.5,5938.43,0.13,2377.81,1723.4,7536.01,0.4,1725.39,11979.05,50.41,217.03,0,44.17,,0,658.25,155.46,1498,63.71,,,-7,266.23,504,256.64,516,192.22,1048,75.15,1.94,1.44,0,279.2,275.14,0.08,226.06,,,648,2014,,,,1070,,,
2022-02-21T23:00:00+00:00,2022-02-18T23:41:53.325888+00:00,2022-05-24T21:19:44.429092+00:00,1645484400,GB,219.87,152.63,238.93,,109.2,24857.19,0,0,4282.4,0,29139.59,electricityMap Estimation,36.92,42.01,40.66,40.48,4689.25,,2173.25,875.25,7053,0,835,9020,0.69,210.75,6140.09,0.12,2294.93,1069.55,8307.38,0.88,1600.43,9444.81,29.28,222.14,0,29.99,,0,1024,135.02,1496,62.53,,,6.4,18.08,389,221.3,319,200.48,1048,81.81,1.71,3.22,0,279.47,275.87,0.12,206.49,,,1012,1514,,,,320,,,
2022-02-22T00:00:00+00:00,2022-02-19T00:41:42.920484+00:00,2022-05-24T21:20:26.963170+00:00,1645488000,GB,172.95,113.21,186.62,,102.66,22338,0,0,4347.32,0,26685.32,bmreports.com,28.4,48.35,31.18,47.82,4691,,2069,230,7917,0,695.5,6526.5,0,209,6203.03,0.13,2198.46,416.57,9204.04,0.48,1468.55,6938.68,11.3,231.72,0,12.37,,0,1027,130.02,1495,61.01,,,17.32,13,487,158.92,273,209.3,1048,82.81,1.75,4.52,0,279.59,276.18,0.17,197.17,,,1012,1514,,,,277,,,
2022-02-22T01:00:00+00:00,2022-02-19T01:42:54.342109+00:00,2022-05-24T21:19:39.711021+00:00,1645491600,GB,167.42,108.12,179.81,,101.72,22317.5,0,0,4208.63,0,26526.13,bmreports.com,26.73,49.99,29.11,49.87,4690,,2249,316.5,8272.5,0,608.5,5964.5,0,216.5,6175.81,0.13,2379.99,481.97,9462.13,0.33,1385.49,6377.08,11.14,240.54,0,11.53,,0,1001,139.78,1438,63.31,,,18.63,13,504,134.71,199,232.04,1048,79.05,1.9,5.74,0,279.77,276.5,0.1,203.74,,,987,1454,,,,202,,,
2022-02-22T02:00:00+00:00,2022-02-19T02:41:33.199486+00:00,2022-05-24T21:19:48.997462+00:00,1645495200,GB,155.39,98.91,165.34,,100.19,21927,0,0,3951.3,0,25878.3,bmreports.com,23.94,52.53,25.77,52.82,4694.5,,2249,391.5,8725.5,2,605,5054.5,0,205,6088.53,0.12,2365.35,546.89,9770.08,2.01,1424.74,5430.57,10.12,227.96,0,11.95,,0,926,142.92,1347,64.46,,,18.3,13,504,127.4,108,270.56,1048,79.23,2.4,6.87,0,280.03,276.94,0.34,186.29,,,914,1404,,,,110,,,
2022-02-22T03:00:00+00:00,2022-02-19T03:45:20.806085+00:00,2022-05-24T21:19:48.997462+00:00,1645498800,GB,164.62,105.55,169.51,,121.41,21933,0,0,2480.66,537,23876.66,bmreports.com,25.42,53.78,26.36,52.25,4691.5,,2290,456,8567,0.5,603.5,5118.5,0,206,4966.88,0.09,2312.74,569.41,9152.72,0.49,1343.65,5291.78,4.16,222.36,0,12.36,,0,743,141.4,-537,164.8,,,17.66,13,504,130.32,168,306.84,1048,75.05,3.63,7.34,0,280.35,277.58,0.8,160.96,,,743,-565,,,,171,,,
2022-02-22T04:00:00+00:00,2022-02-19T04:43:23.469205+00:00,2022-05-24T21:19:48.997462+00:00,1645502400,GB,175.96,114.42,181.24,,108.88,22950,0,0,1806.55,1282,23474.55,bmreports.com,27.78,53.1,28.79,50.79,4686.5,,2348,472,8703.5,1,603,5854,0,282,4487.44,0.05,2249,532.89,8768.86,0.95,1417.19,5717.35,2.56,285.94,0,12.32,,0,63,141.82,-1282,175.96,,,17.55,13,504,130.24,174,343.48,1048,59.29,4.57,6.54,0,280.15,277.51,1.37,137.78,,,50,-1273,,,,176,,,
2022-02-22T05:00:00+00:00,2022-02-19T05:43:21.397313+00:00,2022-05-24T21:16:04.920097+00:00,1645506000,GB,166.28,106.34,172.23,,80.93,23956,0,0,1670.67,1009.25,24617.42,bmreports.com,25.84,55.85,26.9,53.53,4687,,2479,438,9726.5,1,617.5,5649,0,358,4506.98,0.01,2386.15,470.64,9747.02,0.96,1586.16,5544.14,1.19,361.54,0,12.62,,0,-215.25,166.28,-794,166.36,,,17.67,13,504,133.17,101,362.78,1048,29.8,5.88,6.61,0,280.43,277.9,1.96,143.99,,,-220,-751,,,,102,,,
2022-02-22T06:00:00+00:00,2022-02-19T06:42:10.015182+00:00,2022-05-24T21:16:04.920097+00:00,1645509600,GB,156.13,97.31,163.7,,67.02,25258.5,0,0,2146.08,128.25,27276.33,bmreports.com,23.66,57.81,24.98,56.44,4692,,2804,489,10830.5,0,622,5601,0,220,5054.68,0,2803.27,537.62,11190.87,1.14,1712.05,5694.92,2.33,235.51,0,43.95,,0,-78.25,155.85,628,89.52,,,16.08,13,454,135.56,-50,156.16,1048,24.67,7.2,6.43,0,280.44,277.9,2.46,163.35,,,-85,675,,,,-48,,,
2022-02-22T07:00:00+00:00,2022-02-19T07:43:11.049315+00:00,2022-05-24T21:19:39.711021+00:00,1645513200,GB,181.75,121.6,187.16,252.57,118.18,28529,0,71,2508,0,31108,bmreports.com,28,55.48,28.92,54.68,4690.5,,2829.5,1157.5,12031,29.5,676.5,6889.5,0,225,5139.13,0.03,2863.24,1248.5,12455.16,49.29,1737.01,7218.97,14.1,242,0,140.56,,71,456.75,142.27,421,88.3,,,14.25,13,204,175.73,364,364.14,1048,24.49,8.55,5.82,0,280.39,277.74,0.39,188.44,,,458,419,,,,396,,,
2022-02-22T08:00:00+00:00,2022-02-19T08:43:08.535290+00:00,2022-05-24T21:19:39.711021+00:00,1645516800,GB,192.35,131.71,199.87,252.57,96.63,31753,0,180.5,2608.88,0,34542.38,bmreports.com,29.89,54.95,31.26,54.06,4688.5,,2845.5,1494.5,12901,360.5,975.5,8154.5,0,333,5237.4,0.03,2879.23,1578.31,13387.73,434.49,2028.14,8391,21.72,348.99,0,235.35,,180.5,491.5,123.95,606,88.27,,,14.38,13,291,237.82,158,271.76,1048,24.19,9.82,4.48,2.27,280.28,277.49,0.74,212.7,,,481,623,,,,159,,,
2022-02-22T09:00:00+00:00,2022-02-19T09:41:05.086808+00:00,2022-05-24T21:19:39.711021+00:00,1645520400,GB,178.55,121.83,189.57,252.57,91.12,32245.5,0,180,4215.6,0,36641.1,bmreports.com,26.5,57.18,28.37,57.15,4697,,2828.5,1727.5,13302.5,1246.5,972.5,6982,0,489,5980.66,0.07,2904.17,1858.89,14190.13,1504.77,2110.85,7337.72,21.51,506.97,0,225.36,,180,1020,105.19,1480,81.36,,,14.6,13,155,234.51,498,190.51,1048,23.85,10.57,3.14,15.64,280.46,277.52,1.18,209.36,,,1012,1514,,,,508,,,
2022-02-22T10:00:00+00:00,2022-02-19T10:41:29.917427+00:00,2022-05-24T21:20:26.963170+00:00,1645524000,GB,166.58,111.25,177.11,252.57,80.53,32270.5,0,148,4095.96,0,36514.46,bmreports.com,24.53,59.23,26.31,59.2,4697.5,,2770,1581.5,13236.5,2315,721.5,6695.5,0,253,5930.28,0.06,2843.67,1687.46,14165.18,2587.4,1825.7,6999.03,13.96,270.4,0,191.32,,148,1026,105.15,1413,67.9,,,14.96,13,92,219.32,502,161.31,1048,23.54,11.46,1.15,37.72,280.23,276.85,1.36,197.17,,,1012,1428,,,,508,,,
2022-02-22T11:00:00+00:00,2022-02-19T11:42:16.132513+00:00,2022-05-24T21:16:04.920097+00:00,1645527600,GB,158.35,103.97,168.59,252.57,76.93,32444,0,152,4256.02,0,36852.02,bmreports.com,23.04,60.64,24.76,60.86,4688,,2796,1455,13388.5,2780,719.5,6400.5,0,216.5,6014.22,0.05,2872,1556.8,14390.85,3065.22,1812.77,6704.37,12.61,232.9,0,190.23,,152,1025.75,104.13,1586,63.28,,,14.27,13,80,189.98,502,160.44,1048,23.21,11.95,-0.06,69.15,280.59,276.87,1.6,185.22,,,1012,1511,,,,508,,,
2022-02-22T12:00:00+00:00,2022-02-19T12:40:30.857927+00:00,2022-05-24T21:20:26.963170+00:00,1645531200,GB,159.65,105.32,169.88,252.57,70.34,33017.5,0,48,3833.19,0,36898.69,bmreports.com,23.03,60.85,24.68,61.14,4690,,2835,1662.5,13462.5,3175,694.5,6279.5,0,218.5,5947.42,0.04,2903.81,1741.39,14316.94,3411.71,1742.71,6526.45,9.21,235.06,0,63.95,,48,911.25,97.97,1509,63.07,,,14.94,13,29,166.45,321,157.31,1048,28.31,11.83,-0.66,100.14,280.55,276.55,1.71,176.5,,,900,1514,,,,323,,,
2022-02-22T13:00:00+00:00,2022-02-19T13:40:35.549912+00:00,2022-05-24T21:19:48.997462+00:00,1645534800,GB,151.21,98.2,160.81,252.57,60.93,32996.5,0,28,3543.59,0,36568.09,bmreports.com,21.48,62.18,23.02,62.79,4687,,2773,1556,13518,3730,687.5,5848.5,0,196.5,5976.34,0.03,2838.99,1612.22,14214.61,3895.39,1731.04,6039.17,6.66,213.97,0,39.69,,28,894,97.24,1565,64.35,,,16.59,13,0,,20,142.33,1048,24.05,11.81,-0.76,285.6,280.43,276.34,0.12,161.32,,,882,1507,,,,239,,,
2022-02-22T14:00:00+00:00,2022-02-19T14:41:13.175812+00:00,2022-05-24T21:16:04.920097+00:00,1645538400,GB,137.88,86.95,146.27,,69.39,31614,0,0,3874.07,0,35488.07,bmreports.com,18.94,64.19,20.19,64.98,4688.5,,2733,1340,13377,3740,694,4860,0,181.5,5987.38,0.03,2803.79,1413.01,14252.84,3931.23,1762.83,5117.41,7.89,198.78,0,12.87,,0,969.25,96.2,1495,64.98,,,15.82,13,0,,346,155.27,1048,23.38,11.77,-0.94,285.23,280.35,276.16,0.23,147.1,,,957,1514,,,,349,,,
2022-02-22T15:00:00+00:00,2022-02-19T15:42:56.157450+00:00,2022-05-24T21:16:04.920097+00:00,1645542000,GB,151.81,98.58,161.58,252.57,68.25,30888.5,0,36,3653.49,0,34577.99,bmreports.com,21.78,61.12,23.34,61.51,4686.5,,2720.5,1386,12971.5,2605,687,5649,0,183,5912.69,0.03,2781.74,1458.17,13746.86,2732.95,1796.98,5878.44,9.14,198.58,0,62.4,,36,747.25,96.11,1494,64.45,,,14.24,13,28,183.62,322,157.2,1048,24.13,11.74,-0.67,281,280.55,276.13,0.34,142.68,,,738,1513,,,,325,,,
2022-02-22T16:00:00+00:00,2022-02-19T16:40:52.199244+00:00,2022-05-24T21:20:26.963170+00:00,1645545600,GB,183.8,126.25,196.53,252.57,71.29,31599.5,0,45,3600.32,0,35244.82,bmreports.com,28.09,55.01,30.25,54.92,4693,,2712.5,1801,12792,1122.5,707,7596,0,175.5,5956.25,0.03,2776.81,1876.59,13486.96,1172.58,1862.25,7838.75,7.84,191.17,0,75.59,,45,851,107.08,1496,69.15,,,14.32,13,5,196.98,186,188.71,1048,24.63,11.37,-0.95,245.08,280.06,275.66,0.46,160,,,841,1514,,,,187,,,
2022-02-22T17:00:00+00:00,2022-02-19T17:43:13.561132+00:00,2022-05-24T21:19:44.429092+00:00,1645549200,GB,216.82,153.26,230.47,252.57,87.66,32342,0,1357.5,3794.4,0,37493.9,bmreports.com,33.08,51.04,35.43,50.65,4690.5,,2837.5,2105.5,12063.5,73.5,732,9632,0,207.5,5954.58,0.04,2905.19,2196.08,12798.95,78.25,1899.83,9989.4,8.77,222.15,0,1440.67,,1357.5,943.75,130.02,1496,77.04,,,12.65,13,0,,294,234.62,1048,24.34,11.17,-0.74,219.49,280.02,275.43,0.51,167.29,,,932,1514,,,,295,,,
2022-02-22T18:00:00+00:00,2022-02-19T18:40:06.929524+00:00,2022-05-24T21:19:48.997462+00:00,1645552800,GB,232.3,166.06,246.69,252.57,95.84,34914.5,0,1792,3946.8,0,40653.3,bmreports.com,36.13,49.3,38.55,48.65,4695.5,,2838,2157.5,12279,0.5,950,11518.5,0,475.5,5923.7,0.05,2906.22,2257.95,13088.5,1.36,2112.59,11944.17,9.37,489.83,0,1919.58,,1792,944,137.05,1496,79.55,,,11.8,13,0,,447,234.2,1048,23.89,10.7,-0.35,184.21,279.67,275.19,0.58,223.76,,,932,1514,,,,450,,,
2022-02-22T19:00:00+00:00,2022-02-19T19:41:00.959002+00:00,2022-05-24T21:20:26.963170+00:00,1645556400,GB,221.78,156.98,234.51,252.57,101.27,34156,0,1312,3943.28,0,39411.28,bmreports.com,34.73,50.22,36.94,49.83,4689.5,,2840,1887,12594.5,0,928.5,10758.5,0,458,5930.34,0.06,2911.66,2000.32,13487.01,0,1991.2,11215.34,10.29,473.85,0,1391.22,,1312,832.25,134.93,1496,79.21,,,13.03,13,0,,554,233.96,1048,36.98,10.28,0.28,0,279.4,275.1,0.07,235.53,,,822,1514,,,,565,,,
2022-02-22T20:00:00+00:00,2022-02-19T20:45:51.118106+00:00,2022-05-24T21:20:26.963170+00:00,1645560000,GB,219.81,155.53,233.17,252.57,80.88,33408.5,0,519,3336.02,145,37118.52,bmreports.com,35.13,48.85,37.53,48.65,4686,,2786,1986.5,12318,0,887,10544,0,201,5946.66,0.07,2850.46,2068.44,12986.11,0,1745.39,10762.39,7.2,214.25,0,537.56,,519,779.5,119.64,1496,79.2,,,12.52,13,-17,218.75,-128,219.79,1048,55.25,9.87,0.97,0,279.17,275.1,0.15,219.51,,,771,1514,,,,-128,,,
2022-02-22T21:00:00+00:00,2022-02-19T21:42:17.337460+00:00,2022-05-24T21:19:39.711021+00:00,1645563600,GB,202.63,140.32,214.58,252.57,93.68,30459,0,51.5,3364.15,0,33874.65,bmreports.com,32.27,50.28,34.39,50.28,4677,,2778,1561,11740.5,0,771.5,8755,0,176,5909.98,0.08,2853.29,1674.48,12529.34,0,1564.58,9068.85,9.37,193.65,0,71.04,,51.5,576.75,127.2,1490,81.11,,,15.4,13,6,240.62,228,243.4,1048,60.87,9.36,2.23,0,279.53,275.78,0.22,179.24,,,570,1513,,,,240,,,
2022-02-22T22:00:00+00:00,2022-02-19T22:41:29.945898+00:00,2022-05-24T21:19:39.711021+00:00,1645567200,GB,160.44,102.7,166.56,252.57,108.6,26398,0,108.5,3305.51,0,29812.01,bmreports.com,24.35,56.47,25.42,56.91,4682.5,,2783.5,657.5,11431.5,0,759,5912,0,172,5719.44,0.1,2863.11,792.4,12371.22,0,1454.61,6280.94,10.75,193.4,0,126.05,,108.5,659.25,126.82,1101,84.74,,,18.26,13,17,222.95,462,233.82,1048,66.81,9,2.72,0,278.95,275.3,0.31,196.15,,,650,1123,,,,466,,,
2022-02-22T23:00:00+00:00,2022-02-19T23:41:24.153150+00:00,2022-05-24T21:19:48.997462+00:00,1645570800,GB,152.19,95.85,155.35,252.57,126.02,24745.44,0,54.25,3197.43,0,27997.12,electricityMap Estimation,21.9,58.7,22.32,58.8,4681,,2816.5,743,10966,0,745.5,4585.75,0.69,207,5431.32,0.13,2907.86,895.53,12120.27,0,1315.46,5009.47,16.17,229.42,0,71.49,,54.25,1024,133.06,393,80.07,,,18.43,13,135,156.2,579,233.41,1048,75.14,8.8,4,0,279.42,276.03,0.36,169.09,,,1012,390,,,,587,,,
2022-02-23T00:00:00+00:00,2022-02-20T00:42:41.145733+00:00,2022-05-24T21:16:04.920097+00:00,1645574400,GB,141.97,87.34,142.5,,137.92,23091.5,0,0,3045.24,131,26005.74,bmreports.com,18.96,61.28,18.75,60.98,4679.5,,2849.5,828.5,10500.5,0,732,3259.5,0,242,5137.64,0.13,2921.18,990.01,11741.42,0,1248.04,3668.83,27.8,260.37,0,10.32,,0,1026.75,137.65,-131,142.02,,,15.49,13,415,152.82,540,247.55,1048,77.64,8.65,4.9,0,279.44,276.13,0.43,179.72,,,1012,-136,,,,548,,,
2022-02-23T01:00:00+00:00,2022-02-20T01:40:14.366256+00:00,2022-05-24T21:19:44.429092+00:00,1645578000,GB,148.73,93.61,150.41,,135.74,23182,0,0,3007.53,0,26189.53,bmreports.com,19.92,60.06,19.89,59.86,4694,,2827,960,10317,2,731,3303.5,0,347.5,5243.41,0.12,2909.2,1124.69,11533.31,2,1258.4,3710.97,29.73,367.71,0,9.97,,0,907,145.79,153,79.47,,,16.53,13,504,152.34,379,275.85,1048,78.54,8.56,5.53,0,279.43,276.19,0.12,179.72,,,895,174,,,,384,,,
2022-02-23T02:00:00+00:00,2022-02-20T02:41:40.284466+00:00,2022-05-24T21:16:04.920097+00:00,1645581600,GB,152.58,96.29,154.42,,137.56,22959.5,0,0,2811.49,631,25139.99,bmreports.com,20.43,59.62,20.44,59.12,4691,,2861,971.5,9939,0.5,774,3330,0,392.5,5013.81,0.11,2867.26,1101.2,10814.62,0.49,1278.54,3621.52,28.26,403.38,0,10.8,,0,903,151.35,-631,152.59,,,17.49,13,504,137.39,339,287.23,1048,79.42,8.49,6.17,0,279.41,276.2,0.24,173.73,,,892,-645,,,,342,,,
2022-02-23T03:00:00+00:00,2022-02-20T03:41:01.965002+00:00,2022-05-24T21:19:48.997462+00:00,1645585200,GB,150,93.6,151.88,,132.98,22844.5,0,0,2521.64,576,24790.14,bmreports.com,19.87,60.26,19.95,59.51,4692.5,,2898.5,942.5,9967,2.5,727.5,3253.5,0,360.5,4925.36,0.09,2893.93,1063.41,10701.14,2.44,1315.8,3479.28,28.76,370.3,0,9.63,,0,672.25,153.34,-576,150,,,15.39,13,504,132.54,282,294.21,1048,78.5,8.46,6.54,0,279.39,276.23,0.34,168.34,,,664,-557,,,,285,,,
2022-02-23T04:00:00+00:00,2022-02-20T04:40:49.980569+00:00,2022-05-24T21:19:44.429092+00:00,1645588800,GB,151.77,94.78,155.84,,111.08,22637,0,0,2261.11,1042,23856.11,bmreports.com,20.1,59.76,20.56,58.75,4683.5,,2907.5,1055,9661,0,730.5,3361,0,238.5,4805.72,0.05,2834.78,1105.65,9970.85,0,1426.09,3432.72,26.06,243.18,0,11.02,,0,695.5,177.03,-1042,151.78,,,13.61,13,504,133.57,0,,1048,57.77,8.45,7.14,0,279.32,276.28,0.55,167.74,,,695,-1033,,,,26,,,
2022-02-23T05:00:00+00:00,2022-02-20T05:41:29.751570+00:00,2022-05-24T21:16:04.920097+00:00,1645592400,GB,150.66,94.34,155.55,,88.4,22485.5,0,0,1767.36,62,24190.86,bmreports.com,19.46,61.03,20.06,59.12,4680.5,,2907,1234.5,9654.5,0,733,3125.5,0,150.5,4719.79,0.01,2910.57,1284.11,10155.31,0,1672.89,3245.47,26.42,163.67,0,12.64,,0,101.5,194.07,-62,150.86,,,12.86,13,504,133.81,101,351.37,1048,31.91,8.51,7.55,0,279.44,276.36,0.67,167.26,,,90,-45,,,,75,,,
